id,type,source,family,state,instructions,criteria,label
manual_v2_noul_031,noul,manual,arithmetic,"""1周歩くと400m進む。途中で止まらず2周半歩いた。""",歩いた距離は1000mか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_032,noul,manual,scope,"""物語の前半は春、後半は冬に起きる。""",全編が同じ季節の出来事か。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_033,noul,manual,conditional,"""この音楽遊びでは、鈴の合図を聞いた人は手を上げる。澄は鈴の合図を聞いた。""",規則に従うなら澄は手を上げるか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_034,noul,manual,negation,"""「この色が嫌いというわけではないが、今回の絵には採用しない」と作者が述べた。""",今回の絵にその色を採用すると述べたか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_035,noul,manual,disjunction,"""作品名は漢字でもひらがなでもよい。提出した題名はひらがなだけ。""",表記方法の指定を満たすか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_036,noul,manual,exact_match,"""展示カードの作品番号は「K-04」、作品の裏の番号は「K-40」。\n\n照合する番号は作品を識別するためのものであり、数字を並べ替えて同じ扱いにする規則はない。カードと作品は同じ色の箱に収められていたが、箱の色では番号の一致を判定しない。記号のハイフンも含めて、文字を左から順に比較する。展示の位置、作者の名前、カードの紙の大きさは番号照合に用いない。番号が一致しない場合の処置は、照合を終えた後に別途決める。""",記号と数字の並びは完全に一致するか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_037,noul,manual,extraction,"{""この場面の音源指定"": {""主音"": ""笛"", ""伴奏"": ""太鼓"", ""背景音"": ""水の音""}}",主音に指定された音源は笛か。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_038,noul,manual,conditional,"""舞台の青ランプがついたときだけ幕を閉める。いま青ランプは消えている。""",指定された幕を閉める条件は成立しているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_039,noul,manual,scope,"""物語の題名変更は決まり、表紙の色変更はまだ検討中。""",題名変更は決定事項か。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_040,noul,manual,temporal,"""合図を出した後にボールを転がす。合図はまだ出ていない。""",合図の後という開始条件を満たしているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_041,noul,manual,boundary,"""折り紙に使える紙は厚さ0.2mm以上。対象はちょうど0.2mm。""",下限を満たすか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_042,noul,manual,scope,"""観察対象の6鉢のうち、芽が出たのは1鉢だけ。""",6鉢全てに芽が出たか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_043,noul,manual,arithmetic,"""楽曲の前半は40小節、後半は前半より10小節短い。""",全体は70小節か。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_044,noul,manual,permission,"{""物語の規則"": ""鍵を持つ人物だけが扉を開けられる"", ""鍵の持ち主"": ""海"", ""開けようとする人"": ""空""}",空はこの規則による開扉の権限を持つか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_045,noul,manual,meaning,"""「この音をもう一度聞きたい」に対し「同じ録音を再生します」と答えた。""",繰り返して聞けるようにする回答か。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_046,noul,manual,negation,"""作者は絵を売るつもりはなく、見てもらうためだけに展示している。""",販売を目的とした展示だと説明されているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_047,noul,manual,sequence,"""手拍子、足踏み、回転の順に行う。手拍子と足踏みは終わった。""",回転を次に行うのは指定順に合うか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_048,noul,manual,scope,"""花壇AもBも同じ花だが、Aは白い花、Bは赤い花を植えている。""",花の色まで同じか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_049,noul,manual,contrast,"""「衣装は重かったけれど、動きやすく作られていて助かった」""",動きやすさを良い点として述べているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_050,noul,manual,insufficient,"""新しい模型は立てた状態でだけ試した。横に倒した状態の動作はまだ試していない。\n\n実験者は、立てた状態で動いたことを記録した。横向きにしたときに必ず同じ動きをするという設計上の保証は提示されていない。試していない配置の結果を、確認済みと書いてはいけない。模型の材料や色の記録はあるが、それだけで動作の有無を導く規則はない。次回の実験で横向きの動作を調べる予定だが、その実験はまだ実施していない。""",どちらの置き方でも動くと確認できるか。確認済みの場合だけ「はい」。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_051,noul,manual,history,"{""台本の変更"": [""第一場を削除"", ""削除を撤回し第一場を復活""], ""最後の決定"": ""復活を維持""}",最終版には第一場があるか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_052,noul,manual,negation,"""演奏者が求めたのは楽器を新しくすることではなく、今の楽器を調整すること。""",楽器の買い替えを求めているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_053,noul,manual,disjunction,"""絵本作りでは挿絵を水彩または色鉛筆で描く。今回は色鉛筆で描いた。""",指定された画材に該当するか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_054,noul,manual,exception,"""見本の花は触れてよいが、赤い台に置かれたものだけは触れない。対象は赤い台の上。""",対象に触れてよいか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_055,noul,manual,history,"""最初は低音で始まり、途中で高音に移った。最後は再び低音に戻って終わった。""",終わりの音域は低音か。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_056,noul,manual,arithmetic,"""1回の遊びで玉を3個失う。残り8個から3回遊ぼうとしている。補充はない。""",3回とも必要な玉を用意できるか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_057,noul,manual,history,"""道しるべは以前左を指していたが、向きを直して現在は右を指す。""",現在の道しるべは右を指しているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_058,noul,manual,priority,"""演奏順は弦楽器の後に笛と決めた。笛を最初に演奏しようとしている。""",指定された優先順に合っているか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_noul_059,noul,manual,conditional,"""模型は風が吹いたら羽根を回す。風が吹き始めた。""",羽根を回す条件が成立したか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""true"""
manual_v2_noul_060,noul,manual,boundary,"""この遊びの得点対象は中心から5cm以内。玉は中心から5.1cm。""",距離の条件を満たすか。,"{""false"": ""いいえ"", ""true"": ""はい""}","""false"""
manual_v2_score_001,score,manual,sentiment,"""物語の主人公は「何もかもつらく、ひどく落ち込んでいる」と語る。""",主人公が明言した現在の気持ちを選ぶ。,"[""ひどく落ち込む"", ""少し落ち込む"", ""平常心"", ""少し喜ぶ"", ""大喜び""]","""0"""
manual_v2_score_002,score,manual,sentiment,"""「いつもより少し気が沈むけれど、ひどく落ち込んではいない」と書かれている。""",明示された気持ちの段階を選ぶ。,"[""ひどく落ち込む"", ""少し落ち込む"", ""平常心"", ""少し喜ぶ"", ""大喜び""]","""1"""
manual_v2_score_003,score,manual,sentiment,"""人物の日記は「喜びも落胆もなく、落ち着いたいつもの気持ちだった」。""",人物の気持ちを選ぶ。,"[""ひどく落ち込む"", ""少し落ち込む"", ""平常心"", ""少し喜ぶ"", ""大喜び""]","""2"""
manual_v2_score_004,score,manual,sentiment,"""「知らせを聞いてちょっとうれしくなったが、大喜びというほどではない」。""",記述された気持ちを選ぶ。,"[""ひどく落ち込む"", ""少し落ち込む"", ""平常心"", ""少し喜ぶ"", ""大喜び""]","""3"""
manual_v2_score_005,score,manual,sentiment,"""主人公は「うれしくて飛び跳ねるほど大喜びした」と明言している。""",主人公の気持ちを選ぶ。,"[""ひどく落ち込む"", ""少し落ち込む"", ""平常心"", ""少し喜ぶ"", ""大喜び""]","""4"""
manual_v2_score_006,score,manual,count,"""盤上には石が4個あったが、すべて取り除いた。追加はしていない。""",いま盤上に残る石の数を評価する。,"[""0個"", ""1個"", ""2個"", ""3個"", ""4個""]","""0"""
manual_v2_score_007,score,manual,count,"""4つの飾りのうち、丸は1つ、残り3つは四角。""",丸い飾りの数を評価する。,"[""0個"", ""1個"", ""2個"", ""3個"", ""4個""]","""1"""
manual_v2_score_008,score,manual,count,"{""鳥の観察記録"": [""スズメ"", ""ハト"", ""スズメ"", ""ハト""], ""数え方"": ""同じ種類を繰り返し記録しても一種類として数える""}",記録された鳥の種類数を評価する。,"[""0種類"", ""1種類"", ""2種類"", ""3種類"", ""4種類""]","""2"""
manual_v2_score_009,score,manual,count,"""キャンドル4本のうち1本は消えていて、ほかは全て点いている。""",点いている本数を評価する。,"[""0本"", ""1本"", ""2本"", ""3本"", ""4本""]","""3"""
manual_v2_score_010,score,manual,count,"""赤い糸2本、青い糸1本、白い糸1本がある。色を問わず全て数える。\n\n本数は糸の色ではなく、一本ずつ別れた糸を対象にして数える。糸を束ねていないため、一本の中に複数の糸が隠れていることはない。使い終わった糸や机の外の糸は今回の記録に含まれない。作業者はこの後に糸を結ぶ予定だが、現在はまだ結んでおらず、切って増やすこともしていない。質問はこの記録時点で書かれた糸を全部数えるものである。""",糸の本数を評価する。,"[""0本"", ""1本"", ""2本"", ""3本"", ""4本""]","""4"""
manual_v2_score_011,score,manual,priority,"""展示案内の区分は、通常案内、注目、重点、最重点、特集。編集会議はこの作品を「最重点」に確定した。""",確定した紹介の優先段階を選ぶ。,"[""通常案内"", ""注目"", ""重点"", ""最重点"", ""特集""]","""3"""
manual_v2_score_012,score,manual,extraction,"{""楽譜指定"": {""強さ"": ""非常に弱い"", ""速さ"": ""普通""}}",音の強さだけを評価する。,"[""非常に弱い"", ""弱い"", ""普通"", ""強い"", ""非常に強い""]","""0"""
