id,type,source,family,state,instructions,criteria,label
accept_noul_050,noul,manual,insufficient,"""試験は午前と午後の2部。午前の合格だけが記録され、午後の結果はまだ出ていない。\n\n研修の受付はすでに終わっており、教材は全員に配布した。午前と午後では試験内容が異なるため、一方の成績から他方の成績を推定してはいけない。午前の答案は採点と確認が終わっている。午後の答案は担当者が預かっており、まだ採点を始めていない。受験者の自己採点も報告されていない。掲示板には結果を掲載する場所だけが用意されている。""",両方に合格したと確認できるか。記録で確認できる場合だけ「はい」。,"{""false"":""いいえ"",""true"":""はい""}",false
accept_noul_051,noul,manual,history,"{""通知設定"":""停止"",""更新"":""停止から有効へ変更完了""}",更新後、通知は有効か。,"{""false"":""いいえ"",""true"":""はい""}",true
accept_noul_052,noul,manual,negation,"""客は店頭受取を希望している。自宅への配達は頼んでいない。""",自宅配送の依頼か。,"{""false"":""いいえ"",""true"":""はい""}",false
accept_noul_053,noul,manual,disjunction,"""保存先はフォルダXまたはYのどちらでもよい。フォルダYに保存した。""",保存先の指定を満たすか。,"{""false"":""いいえ"",""true"":""はい""}",true
accept_noul_054,noul,manual,exception,"""参加できない日は木曜だけ。開催日は木曜。""",この人は開催日に参加できるか。,"{""false"":""いいえ"",""true"":""はい""}",false
accept_noul_055,noul,manual,history,"""先月の請求は未払いだった。その分も含めて昨日すべて支払った。残額は0円。""",現在、未払いの残額はないか。,"{""false"":""いいえ"",""true"":""はい""}",true
accept_noul_056,noul,manual,arithmetic,"""2人用の机が2台ある。1人1席必要な参加者は5人。""",既存の机だけで全員の席を用意できるか。,"{""false"":""いいえ"",""true"":""はい""}",false
accept_noul_057,noul,manual,history,"""担当者の記録には「4月5日、佐野から石井へ変更済み」とある。今日は4月6日。""",現在の担当者は石井か。,"{""false"":""いいえ"",""true"":""はい""}",true
accept_noul_058,noul,manual,priority,"""重要度が同じときは到着順に処理する。AとBは同じ重要度で、Aが先に到着した。""",BをAより先に処理するのは規則に合うか。,"{""false"":""いいえ"",""true"":""はい""}",false
accept_noul_059,noul,manual,conditional,"""「修正が終わった資料だけ送る」。対象資料の修正は完了済み。""",対象資料は送信条件を満たすか。,"{""false"":""いいえ"",""true"":""はい""}",true
accept_noul_060,noul,manual,boundary,"""重量条件は「2kg未満」。荷物はちょうど2kg。""",重量条件を満たすか。,"{""false"":""いいえ"",""true"":""はい""}",false
accept_score_001,score,manual,sentiment,"""「使いにくくて毎回困る。もう利用したくない」""",発言者の満足度を評価する。,"[""強い不満"",""やや不満"",""中立"",""やや満足"",""強い満足""]",0
accept_score_002,score,manual,sentiment,"""「少し不便なので、やや不満です。強い不満というほどではありません」""",発言者の満足度を評価する。,"[""強い不満"",""やや不満"",""中立"",""やや満足"",""強い満足""]",1
accept_score_003,score,manual,sentiment,"""「良いとも悪いとも思いません。普通です」""",発言者の満足度を評価する。,"[""強い不満"",""やや不満"",""中立"",""やや満足"",""強い満足""]",2
accept_score_004,score,manual,sentiment,"""「だいたい満足です。あと少し説明があればもっと良いです」""",発言者の満足度を評価する。,"[""強い不満"",""やや不満"",""中立"",""やや満足"",""強い満足""]",3
accept_score_005,score,manual,sentiment,"""「期待以上でした。とても満足しています」""",発言者の満足度を評価する。,"[""強い不満"",""やや不満"",""中立"",""やや満足"",""強い満足""]",4
accept_score_006,score,manual,count,"{""完了項目"":[],""全項目"":[""記入"",""確認"",""送信"",""控え保存""]}",完了した項目の個数で評価する。,"[""0個"",""1個"",""2個"",""3個"",""4個""]",0
accept_score_007,score,manual,count,"{""完了項目"":[""記入""],""全項目"":[""記入"",""確認"",""送信"",""控え保存""]}",完了した項目の個数で評価する。,"[""0個"",""1個"",""2個"",""3個"",""4個""]",1
accept_score_008,score,manual,count,"""名札、資料、筆記具、飲料の4品が必要。名札と資料は用意済み。残りは未用意。""",準備できた品数で評価する。,"[""0品"",""1品"",""2品"",""3品"",""4品""]",2
accept_score_009,score,manual,count,"""提出前の確認は宛先、件名、添付、署名の4つ。署名だけ未確認で、ほかは確認済み。""",確認済み項目数で評価する。,"[""0項目"",""1項目"",""2項目"",""3項目"",""4項目""]",3
accept_score_010,score,manual,count,"""朝の点検は窓、机、椅子、照明。4項目とも終わった。\n\n点検は窓、机、椅子、照明の4項目だけを対象とする。廊下や倉庫は別の担当のため今回の項目に含めない。用紙には各項目の横に担当者名と確認時刻を書く欄がある。用紙の写真を共有する作業は後で行うが、その写真共有は点検項目ではない。昼にも再点検をする予定があるが、ここで評価するのはすでに終わった朝の点検である。""",点検済み項目数で評価する。,"[""0項目"",""1項目"",""2項目"",""3項目"",""4項目""]",4
accept_score_011,score,manual,priority,"""重要データが消えて作業が全面停止している。復元を最優先するよう指示されている。""",通常時を0、緊急性が最大のものを4として緊急度を評価する。,"[""対応不要"",""都合のよい時に対応"",""今日中に対応"",""1時間以内に対応"",""今すぐ最優先で対応""]",4
accept_score_012,score,manual,extraction,"""対応期限は今日中と指定されている。直ちに対応する指示はない。""",指定された期限に対応する段階を選ぶ。,"[""対応不要"",""今週中"",""今日中"",""1時間以内"",""直ちに""]",2
accept_score_013,score,manual,temporal,"""この依頼は来週の検討会で扱えばよい。今週は作業不要と決定した。""",対応開始の時期を評価する。,"[""来月以降"",""来週"",""今週"",""今日中"",""直ちに""]",1
accept_score_014,score,manual,negation,"""記録は古いが、内容は現在も正しく、修正不要との確認が取れた。""",修正が必要な度合いを評価する。,"[""修正不要"",""表記だけ修正"",""一部の内容を修正"",""大半を修正"",""全体を書き直し""]",0
accept_score_015,score,manual,meaning,"""文章の意味や事実は正しい。読点を1つ足すだけでよい。""",必要な修正の規模を評価する。,"[""修正不要"",""表記だけ修正"",""一部の内容を修正"",""大半を修正"",""全体を書き直し""]",1
accept_score_016,score,manual,scope,"""10節の説明のうち、誤りがあるのは第3節だけ。他の9節はそのまま使える。""",必要な修正の規模を評価する。,"[""修正不要"",""表記だけ修正"",""一部の内容を修正"",""大半を修正"",""全体を書き直し""]",2
accept_score_017,score,manual,scope,"""10節中8節に内容の誤りがある。残る2節はそのまま使える。""",必要な修正の規模を評価する。,"[""修正不要"",""表記だけ修正"",""一部の内容を修正"",""大半を修正"",""全体を書き直し""]",3
accept_score_018,score,manual,meaning,"""対象製品を取り違えた説明書だった。全項目の内容が該当せず、使える箇所がない。""",必要な修正の規模を評価する。,"[""修正不要"",""表記だけ修正"",""一部の内容を修正"",""大半を修正"",""全体を書き直し""]",4
accept_score_019,score,manual,history,"""発送工程は、受付、梱包、発送、配達完了の順。まだ申込み自体を受け付けていない。""",現在までに到達した段階を評価する。,"[""受付前"",""受付済み"",""梱包済み"",""発送済み"",""配達完了""]",0
accept_score_020,score,manual,history,"""荷物は発送済みだが、まだ配達先に到着していない。\n\n配送履歴には前日の受付完了と今朝の梱包完了が残っている。倉庫からは昼に荷物を出し、配送業者へ引き渡した。現在は配送車で移動中である。配送先にはまだ配達完了の記録がなく、受取人の受領確認もない。過去の工程が履歴にあることは、いまその工程に戻ったという意味ではない。荷物の追跡番号は発行済みで、予定の配達日は翌日になっている。""",現在までに到達した段階を評価する。,"[""受付前"",""受付済み"",""梱包済み"",""発送済み"",""配達完了""]",3
accept_score_021,score,manual,history,"""荷物の配達は終わり、受取人が受領した。""",現在までに到達した段階を評価する。,"[""受付前"",""受付済み"",""梱包済み"",""発送済み"",""配達完了""]",4
accept_score_022,score,manual,history,"""申込みは受け付けた。まだ梱包作業に入っていない。""",現在までに到達した段階を評価する。,"[""受付前"",""受付済み"",""梱包済み"",""発送済み"",""配達完了""]",1
accept_score_023,score,manual,history,"""箱詰めは完了した。集荷待ちで発送はまだ。""",現在までに到達した段階を評価する。,"[""受付前"",""受付済み"",""梱包済み"",""発送済み"",""配達完了""]",2
accept_score_024,score,manual,boundary,"""予算は1000円、見積は1500円。""",予算超過額を評価する。,"[""超過なし"",""1〜100円超過"",""101〜300円超過"",""301〜500円超過"",""501円以上超過""]",3
accept_score_025,score,manual,arithmetic,"""予算は800円、見積は750円。""",予算超過額を評価する。,"[""超過なし"",""1〜100円超過"",""101〜300円超過"",""301〜500円超過"",""501円以上超過""]",0
accept_score_026,score,manual,arithmetic,"""予算は1000円、見積は1050円。""",予算超過額を評価する。,"[""超過なし"",""1〜100円超過"",""101〜300円超過"",""301〜500円超過"",""501円以上超過""]",1
accept_score_027,score,manual,arithmetic,"""予算は1000円、見積は1250円。""",予算超過額を評価する。,"[""超過なし"",""1〜100円超過"",""101〜300円超過"",""301〜500円超過"",""501円以上超過""]",2
accept_score_028,score,manual,arithmetic,"""予算は1000円、見積は1600円。""",予算超過額を評価する。,"[""超過なし"",""1〜100円超過"",""101〜300円超過"",""301〜500円超過"",""501円以上超過""]",4
